file,stage,axis,BER,NC,BitAccuracy,DSR,hit_ratio,SI-SNR(dB),ViSQOL,PESQ,ODG,IoU,MIoU,F1,MUSHRA,SpectralFlatness,SpectralCentroid_Hz,EffectiveBandwidth99_Hz,SilenceRatio,CrestFactor
일반남여_일반통합06_F_1524374974_25_수도권_실내_07840.wav,EnCodec_6kbps,axis3,1.0,-1.0,0.0,0,0.0,9.89,4.4,2.164,,0.0,0.1093,0.0,수동 평가 필요,0.376494,826.35,2593.75,0.3875,5.2914
일반남여_일반통합06_F_1524374974_25_수도권_실내_07840.wav,DAC,axis3,1.0,-1.0,0.0,0,0.0,-9.1,4.464,3.188,,0.0,0.1093,0.0,수동 평가 필요,0.376494,826.35,2593.75,0.3875,5.2914
일반남여_일반통합06_F_1524374974_25_수도권_실내_07843.wav,NoAttack,step2,0.0,1.0,,1,0.3103,37.36,4.613,3.716,,0.8889,0.6808,0.9412,,0.354082,746.83,1531.25,0.367742,8.667
일반남여_일반통합06_F_1524374974_25_수도권_실내_07843.wav,AWGN_30dB,axis1,1.0,-1.0,,0,0.0,29.27,4.065,2.071,,0.0,0.0958,0.0,,0.354082,746.83,1531.25,0.367742,8.667
일반남여_일반통합06_F_1524374974_25_수도권_실내_07843.wav,Resample_44100RT,axis1,0.0,1.0,,1,0.3103,37.36,4.613,3.718,,0.8889,0.6808,0.9412,,0.354082,746.83,1531.25,0.367742,8.667
일반남여_일반통합06_F_1524374974_25_수도권_실내_07843.wav,Limiter,axis1,0.0,1.0,,1,0.3103,37.36,4.613,3.716,,0.8889,0.6808,0.9412,,0.354082,746.83,1531.25,0.367742,8.667
일반남여_일반통합06_F_1524374974_25_수도권_실내_07843.wav,MP3_128kbps,axis2,0.0,1.0,,1,0.3103,37.26,4.613,3.715,,0.8889,0.6808,0.9412,,0.354082,746.83,1531.25,0.367742,8.667
일반남여_일반통합06_F_1524374974_25_수도권_실내_07843.wav,MP3_320kbps,axis2,0.0,1.0,,1,0.3103,37.26,4.613,3.715,,0.8889,0.6808,0.9412,,0.354082,746.83,1531.25,0.367742,8.667
일반남여_일반통합06_F_1524374974_25_수도권_실내_07843.wav,AAC_128kbps,axis2,0.0,1.0,,1,0.3103,37.04,4.613,3.732,,0.8889,0.6808,0.9412,,0.354082,746.83,1531.25,0.367742,8.667
일반남여_일반통합06_F_1524374974_25_수도권_실내_07843.wav,TelephoneFilter,axis2,0.0,1.0,,1,0.2069,-2.13,4.086,3.424,,0.9091,0.7436,0.9524,,0.354082,746.83,1531.25,0.367742,8.667
일반남여_일반통합06_F_1524374974_25_수도권_실내_07843.wav,Opus_32kbps,axis2,0.0,1.0,,1,0.3103,27.05,4.576,3.766,,0.8889,0.6808,0.9412,,0.354082,746.83,1531.25,0.367742,8.667
일반남여_일반통합06_F_1524374974_25_수도권_실내_07843.wav,Crop_10pct,axis2,0.0,1.0,,1,0.2917,37.36,4.613,3.731,,0.9302,0.6343,0.9639,,0.354082,746.83,1531.25,0.367742,8.667
일반남여_일반통합06_F_1524374974_25_수도권_실내_07843.wav,TSM_1.1x,axis2,0.0,1.0,,1,0.2917,,4.134,1.121,,0.8869,0.6744,0.9401,,0.354082,746.83,1531.25,0.367742,8.667
일반남여_일반통합06_F_1524374974_25_수도권_실내_07843.wav,EnCodec_6kbps,axis3,1.0,-1.0,0.0,0,0.0,8.67,4.458,2.172,,0.0,0.0958,0.0,수동 평가 필요,0.354082,746.83,1531.25,0.367742,8.667
일반남여_일반통합06_F_1524374974_25_수도권_실내_07843.wav,DAC,axis3,1.0,-1.0,0.0,0,0.0,-30.73,4.53,3.37,,0.0,0.0958,0.0,수동 평가 필요,0.354082,746.83,1531.25,0.367742,8.667
일반남여_일반통합06_F_1524374974_25_수도권_실내_07845.wav,NoAttack,step2,0.0,1.0,,1,0.2195,35.77,4.547,3.735,,0.8889,0.8278,0.9412,,0.327455,944.32,1875.0,0.34375,6.4204
일반남여_일반통합06_F_1524374974_25_수도권_실내_07845.wav,AWGN_30dB,axis1,0.0625,0.875,,1,0.0488,28.98,4.028,2.078,,0.4878,0.4904,0.6557,,0.327455,944.32,1875.0,0.34375,6.4204
일반남여_일반통합06_F_1524374974_25_수도권_실내_07845.wav,Resample_44100RT,axis1,0.0,1.0,,1,0.2195,35.78,4.548,3.763,,0.8889,0.8278,0.9412,,0.327455,944.32,1875.0,0.34375,6.4204
일반남여_일반통합06_F_1524374974_25_수도권_실내_07845.wav,Limiter,axis1,0.0,1.0,,1,0.2195,35.77,4.547,3.735,,0.8889,0.8278,0.9412,,0.327455,944.32,1875.0,0.34375,6.4204
일반남여_일반통합06_F_1524374974_25_수도권_실내_07845.wav,MP3_128kbps,axis2,0.0,1.0,,1,0.2195,35.74,4.553,3.773,,0.8889,0.8278,0.9412,,0.327455,944.32,1875.0,0.34375,6.4204
일반남여_일반통합06_F_1524374974_25_수도권_실내_07845.wav,MP3_320kbps,axis2,0.0,1.0,,1,0.2195,35.75,4.553,3.773,,0.8889,0.8278,0.9412,,0.327455,944.32,1875.0,0.34375,6.4204
일반남여_일반통합06_F_1524374974_25_수도권_실내_07845.wav,AAC_128kbps,axis2,0.0,1.0,,1,0.2195,35.54,4.549,3.734,,0.8889,0.8278,0.9412,,0.327455,944.32,1875.0,0.34375,6.4204
일반남여_일반통합06_F_1524374974_25_수도권_실내_07845.wav,TelephoneFilter,axis2,0.0,1.0,,1,0.122,-4.37,4.052,3.37,,0.9302,0.8951,0.9639,,0.327455,944.32,1875.0,0.34375,6.4204
일반남여_일반통합06_F_1524374974_25_수도권_실내_07845.wav,Opus_32kbps,axis2,0.0,1.0,,1,0.2195,27.11,4.507,3.758,,0.8889,0.8278,0.9412,,0.327455,944.32,1875.0,0.34375,6.4204
일반남여_일반통합06_F_1524374974_25_수도권_실내_07845.wav,Crop_10pct,axis2,0.0,1.0,,1,0.2,35.74,4.517,3.772,,0.891,0.8488,0.9424,,0.327455,944.32,1875.0,0.34375,6.4204
일반남여_일반통합06_F_1524374974_25_수도권_실내_07845.wav,TSM_1.1x,axis2,0.0,1.0,,1,0.1429,,4.027,1.124,,0.887,0.8245,0.9401,,0.327455,944.32,1875.0,0.34375,6.4204
일반남여_일반통합06_F_1524374974_25_수도권_실내_07845.wav,EnCodec_6kbps,axis3,1.0,-1.0,0.0,0,0.0,9.8,4.435,2.203,,0.0,0.1744,0.0,수동 평가 필요,0.327455,944.32,1875.0,0.34375,6.4204
일반남여_일반통합06_F_1524374974_25_수도권_실내_07845.wav,DAC,axis3,1.0,-1.0,0.0,0,0.0,-25.01,4.483,3.315,,0.0,0.1744,0.0,수동 평가 필요,0.327455,944.32,1875.0,0.34375,6.4204
일반남여_일반통합06_F_1524374974_25_수도권_실내_07847.wav,NoAttack,step2,0.0,1.0,,1,0.2917,37.87,4.67,3.875,,0.9302,0.6213,0.9639,,0.430189,981.35,1687.5,0.47482,9.2156
일반남여_일반통합06_F_1524374974_25_수도권_실내_07847.wav,AWGN_30dB,axis1,0.0625,0.875,,1,0.125,29.31,4.117,2.486,,0.4762,0.2866,0.6452,,0.430189,981.35,1687.5,0.47482,9.2156
일반남여_일반통합06_F_1524374974_25_수도권_실내_07847.wav,Resample_44100RT,axis1,0.0,1.0,,1,0.2917,37.87,4.67,3.876,,0.9302,0.6213,0.9639,,0.430189,981.35,1687.5,0.47482,9.2156
일반남여_일반통합06_F_1524374974_25_수도권_실내_07847.wav,Limiter,axis1,0.0,1.0,,1,0.2917,37.87,4.67,3.875,,0.9302,0.6213,0.9639,,0.430189,981.35,1687.5,0.47482,9.2156
일반남여_일반통합06_F_1524374974_25_수도권_실내_07847.wav,MP3_128kbps,axis2,0.0,1.0,,1,0.2917,37.7,4.673,3.869,,0.9302,0.6213,0.9639,,0.430189,981.35,1687.5,0.47482,9.2156
일반남여_일반통합06_F_1524374974_25_수도권_실내_07847.wav,MP3_320kbps,axis2,0.0,1.0,,1,0.2917,37.7,4.673,3.869,,0.9302,0.6213,0.9639,,0.430189,981.35,1687.5,0.47482,9.2156
일반남여_일반통합06_F_1524374974_25_수도권_실내_07847.wav,AAC_128kbps,axis2,0.0,1.0,,1,0.2917,37.27,4.672,3.881,,0.9302,0.6213,0.9639,,0.430189,981.35,1687.5,0.47482,9.2156
일반남여_일반통합06_F_1524374974_25_수도권_실내_07847.wav,TelephoneFilter,axis2,0.0,1.0,,1,0.125,-3.73,4.161,3.65,,0.9286,0.6846,0.963,,0.430189,981.35,1687.5,0.47482,9.2156
일반남여_일반통합06_F_1524374974_25_수도권_실내_07847.wav,Opus_32kbps,axis2,0.0,1.0,,1,0.2917,25.95,4.598,3.908,,0.9302,0.6213,0.9639,,0.430189,981.35,1687.5,0.47482,9.2156
일반남여_일반통합06_F_1524374974_25_수도권_실내_07847.wav,Crop_10pct,axis2,0.0,1.0,,1,0.1579,37.91,4.688,3.914,,0.5324,0.3255,0.6949,,0.430189,981.35,1687.5,0.47482,9.2156
일반남여_일반통합06_F_1524374974_25_수도권_실내_07847.wav,TSM_1.1x,axis2,0.0,1.0,,1,0.15,,4.354,1.278,,0.5286,0.3176,0.6916,,0.430189,981.35,1687.5,0.47482,9.2156
일반남여_일반통합06_F_1524374974_25_수도권_실내_07847.wav,EnCodec_6kbps,axis3,1.0,-1.0,0.0,0,0.0,8.08,4.567,2.857,,0.0,0.0492,0.0,수동 평가 필요,0.430189,981.35,1687.5,0.47482,9.2156
일반남여_일반통합06_F_1524374974_25_수도권_실내_07847.wav,DAC,axis3,1.0,-1.0,0.0,0,0.0,-20.14,4.645,3.46,,0.0,0.0492,0.0,수동 평가 필요,0.430189,981.35,1687.5,0.47482,9.2156
일반남여_일반통합06_F_1524374974_25_수도권_실내_07849.wav,NoAttack,step2,0.0,1.0,,1,0.2,40.34,4.658,4.112,,0.8696,0.8632,0.9302,,0.387247,978.85,1593.75,0.40625,10.8404
일반남여_일반통합06_F_1524374974_25_수도권_실내_07849.wav,AWGN_30dB,axis1,0.125,0.75,,1,0.05,29.61,4.144,2.206,,0.9048,0.9068,0.95,,0.387247,978.85,1593.75,0.40625,10.8404
일반남여_일반통합06_F_1524374974_25_수도권_실내_07849.wav,Resample_44100RT,axis1,0.0,1.0,,1,0.2,40.34,4.658,4.112,,0.8696,0.8632,0.9302,,0.387247,978.85,1593.75,0.40625,10.8404
일반남여_일반통합06_F_1524374974_25_수도권_실내_07849.wav,Limiter,axis1,0.0,1.0,,1,0.2,40.34,4.658,4.112,,0.8696,0.8632,0.9302,,0.387247,978.85,1593.75,0.40625,10.8404
일반남여_일반통합06_F_1524374974_25_수도권_실내_07849.wav,MP3_128kbps,axis2,0.0,1.0,,1,0.2,40.15,4.658,4.094,,0.8696,0.8632,0.9302,,0.387247,978.85,1593.75,0.40625,10.8404
일반남여_일반통합06_F_1524374974_25_수도권_실내_07849.wav,MP3_320kbps,axis2,0.0,1.0,,1,0.2,40.15,4.658,4.094,,0.8696,0.8632,0.9302,,0.387247,978.85,1593.75,0.40625,10.8404
일반남여_일반통합06_F_1524374974_25_수도권_실내_07849.wav,AAC_128kbps,axis2,0.0,1.0,,1,0.2,39.27,4.659,4.062,,0.8696,0.8632,0.9302,,0.387247,978.85,1593.75,0.40625,10.8404
일반남여_일반통합06_F_1524374974_25_수도권_실내_07849.wav,TelephoneFilter,axis2,0.0,1.0,,1,0.15,0.05,4.157,3.551,,0.9091,0.9068,0.9524,,0.387247,978.85,1593.75,0.40625,10.8404
일반남여_일반통합06_F_1524374974_25_수도권_실내_07849.wav,Opus_32kbps,axis2,0.0,1.0,,1,0.2,27.21,4.557,4.116,,0.8696,0.8632,0.9302,,0.387247,978.85,1593.75,0.40625,10.8404
일반남여_일반통합06_F_1524374974_25_수도권_실내_07849.wav,Crop_10pct,axis2,1.0,-1.0,,0,0.0,41.41,4.712,4.073,,0.0,0.2842,0.0,,0.387247,978.85,1593.75,0.40625,10.8404
일반남여_일반통합06_F_1524374974_25_수도권_실내_07849.wav,TSM_1.1x,axis2,0.0,1.0,,1,0.1765,,4.219,1.143,,0.8265,0.813,0.905,,0.387247,978.85,1593.75,0.40625,10.8404
일반남여_일반통합06_F_1524374974_25_수도권_실내_07849.wav,EnCodec_6kbps,axis3,1.0,-1.0,0.0,0,0.0,7.99,4.487,2.42,,0.0,0.2558,0.0,수동 평가 필요,0.387247,978.85,1593.75,0.40625,10.8404
일반남여_일반통합06_F_1524374974_25_수도권_실내_07849.wav,DAC,axis3,1.0,-1.0,0.0,0,0.0,-15.21,4.574,3.735,,0.0,0.2558,0.0,수동 평가 필요,0.387247,978.85,1593.75,0.40625,10.8404
일반남여_일반통합06_F_1524374974_25_수도권_실내_07851.wav,NoAttack,step2,0.0,1.0,,1,0.2903,35.78,4.517,3.278,,0.8889,0.721,0.9412,,0.258366,1315.29,4750.0,0.33125,11.5978
일반남여_일반통합06_F_1524374974_25_수도권_실내_07851.wav,AWGN_30dB,axis1,1.0,-1.0,,0,0.0,29.0,4.113,1.827,,0.0,0.1093,0.0,,0.258366,1315.29,4750.0,0.33125,11.5978
일반남여_일반통합06_F_1524374974_25_수도권_실내_07851.wav,Resample_44100RT,axis1,0.0,1.0,,1,0.2903,35.78,4.517,3.294,,0.8889,0.721,0.9412,,0.258366,1315.29,4750.0,0.33125,11.5978
일반남여_일반통합06_F_1524374974_25_수도권_실내_07851.wav,Limiter,axis1,0.0,1.0,,1,0.2903,35.78,4.517,3.278,,0.8889,0.721,0.9412,,0.258366,1315.29,4750.0,0.33125,11.5978
일반남여_일반통합06_F_1524374974_25_수도권_실내_07851.wav,MP3_128kbps,axis2,0.0,1.0,,1,0.2903,35.01,4.53,3.304,,0.8889,0.721,0.9412,,0.258366,1315.29,4750.0,0.33125,11.5978
일반남여_일반통합06_F_1524374974_25_수도권_실내_07851.wav,MP3_320kbps,axis2,0.0,1.0,,1,0.2903,35.02,4.529,3.302,,0.8889,0.721,0.9412,,0.258366,1315.29,4750.0,0.33125,11.5978
일반남여_일반통합06_F_1524374974_25_수도권_실내_07851.wav,AAC_128kbps,axis2,0.0,1.0,,1,0.3226,34.09,4.517,3.277,,0.8696,0.6666,0.9302,,0.258366,1315.29,4750.0,0.33125,11.5978
일반남여_일반통합06_F_1524374974_25_수도권_실내_07851.wav,TelephoneFilter,axis2,0.0,1.0,,1,0.1935,-9.25,3.904,2.582,,0.9091,0.7758,0.9524,,0.258366,1315.29,4750.0,0.33125,11.5978
일반남여_일반통합06_F_1524374974_25_수도권_실내_07851.wav,Opus_32kbps,axis2,0.0,1.0,,1,0.2903,21.21,4.481,3.337,,0.8889,0.721,0.9412,,0.258366,1315.29,4750.0,0.33125,11.5978
일반남여_일반통합06_F_1524374974_25_수도권_실내_07851.wav,Crop_10pct,axis2,0.0,1.0,,1,0.3462,34.53,4.531,3.249,,0.8784,0.7167,0.9352,,0.258366,1315.29,4750.0,0.33125,11.5978
일반남여_일반통합06_F_1524374974_25_수도권_실내_07851.wav,TSM_1.1x,axis2,0.0625,0.875,,1,0.1538,,3.994,1.065,,0.8658,0.6558,0.9281,,0.258366,1315.29,4750.0,0.33125,11.5978
일반남여_일반통합06_F_1524374974_25_수도권_실내_07851.wav,EnCodec_6kbps,axis3,1.0,-1.0,0.0,0,0.0,6.57,4.408,2.216,,0.0,0.1093,0.0,수동 평가 필요,0.258366,1315.29,4750.0,0.33125,11.5978
일반남여_일반통합06_F_1524374974_25_수도권_실내_07851.wav,DAC,axis3,1.0,-1.0,0.0,0,0.0,-8.87,4.447,2.835,,0.0,0.1093,0.0,수동 평가 필요,0.258366,1315.29,4750.0,0.33125,11.5978
일반남여_일반통합06_F_1524374974_25_수도권_실내_07853.wav,NoAttack,step2,0.0,1.0,,1,0.2308,36.23,4.574,3.552,,0.8889,0.8177,0.9412,,0.301298,1030.58,3265.62,0.304813,8.1169
일반남여_일반통합06_F_1524374974_25_수도권_실내_07853.wav,AWGN_30dB,axis1,1.0,-1.0,,0,0.0,29.08,4.052,1.818,,0.0,0.1651,0.0,,0.301298,1030.58,3265.62,0.304813,8.1169
일반남여_일반통합06_F_1524374974_25_수도권_실내_07853.wav,Resample_44100RT,axis1,0.0,1.0,,1,0.2308,36.19,4.575,3.557,,0.8889,0.8177,0.9412,,0.301298,1030.58,3265.62,0.304813,8.1169
일반남여_일반통합06_F_1524374974_25_수도권_실내_07853.wav,Limiter,axis1,0.0,1.0,,1,0.2308,36.23,4.574,3.552,,0.8889,0.8177,0.9412,,0.301298,1030.58,3265.62,0.304813,8.1169
일반남여_일반통합06_F_1524374974_25_수도권_실내_07853.wav,MP3_128kbps,axis2,0.0,1.0,,1,0.2308,34.74,4.572,3.549,,0.8889,0.8177,0.9412,,0.301298,1030.58,3265.62,0.304813,8.1169
일반남여_일반통합06_F_1524374974_25_수도권_실내_07853.wav,MP3_320kbps,axis2,0.0,1.0,,1,0.2308,34.75,4.573,3.548,,0.8889,0.8177,0.9412,,0.301298,1030.58,3265.62,0.304813,8.1169
일반남여_일반통합06_F_1524374974_25_수도권_실내_07853.wav,AAC_128kbps,axis2,0.0,1.0,,1,0.225,35.97,4.576,3.545,,0.8889,0.8177,0.9412,,0.301298,1030.58,3265.62,0.304813,8.1169
일반남여_일반통합06_F_1524374974_25_수도권_실내_07853.wav,TelephoneFilter,axis2,1.0,-1.0,,0,0.0,-3.74,4.066,2.607,,0.0,0.1651,0.0,,0.301298,1030.58,3265.62,0.304813,8.1169
일반남여_일반통합06_F_1524374974_25_수도권_실내_07853.wav,Opus_32kbps,axis2,0.0,1.0,,1,0.2308,25.86,4.534,3.57,,0.8889,0.8177,0.9412,,0.301298,1030.58,3265.62,0.304813,8.1169
일반남여_일반통합06_F_1524374974_25_수도권_실내_07853.wav,Crop_10pct,axis2,0.0,1.0,,1,0.2727,36.79,4.574,3.532,,0.9061,0.8536,0.9507,,0.301298,1030.58,3265.62,0.304813,8.1169
일반남여_일반통합06_F_1524374974_25_수도권_실내_07853.wav,TSM_1.1x,axis2,0.0,1.0,,1,0.1765,,4.072,1.137,,0.8658,0.7757,0.9281,,0.301298,1030.58,3265.62,0.304813,8.1169
일반남여_일반통합06_F_1524374974_25_수도권_실내_07853.wav,EnCodec_6kbps,axis3,1.0,-1.0,0.0,0,0.0,7.61,4.469,1.974,,0.0,0.1651,0.0,수동 평가 필요,0.301298,1030.58,3265.62,0.304813,8.1169
일반남여_일반통합06_F_1524374974_25_수도권_실내_07853.wav,DAC,axis3,1.0,-1.0,0.0,0,0.0,-23.97,4.521,3.064,,0.0,0.1651,0.0,수동 평가 필요,0.301298,1030.58,3265.62,0.304813,8.1169
일반남여_일반통합06_F_1524374974_25_수도권_실내_07855.wav,NoAttack,step2,0.0,1.0,,1,0.25,35.09,4.64,3.556,,0.8889,0.7911,0.9412,,0.337904,1101.05,3078.12,0.386364,14.7166
일반남여_일반통합06_F_1524374974_25_수도권_실내_07855.wav,AWGN_30dB,axis1,1.0,-1.0,,0,0.0,28.82,3.993,2.049,,0.0,0.1448,0.0,,0.337904,1101.05,3078.12,0.386364,14.7166
일반남여_일반통합06_F_1524374974_25_수도권_실내_07855.wav,Resample_44100RT,axis1,0.0,1.0,,1,0.25,35.09,4.64,3.56,,0.8889,0.7911,0.9412,,0.337904,1101.05,3078.12,0.386364,14.7166
일반남여_일반통합06_F_1524374974_25_수도권_실내_07855.wav,Limiter,axis1,0.0,1.0,,1,0.25,35.09,4.64,3.556,,0.8889,0.7911,0.9412,,0.337904,1101.05,3078.12,0.386364,14.7166
일반남여_일반통합06_F_1524374974_25_수도권_실내_07855.wav,MP3_128kbps,axis2,0.0,1.0,,1,0.25,34.34,4.638,3.546,,0.8889,0.7911,0.9412,,0.337904,1101.05,3078.12,0.386364,14.7166
일반남여_일반통합06_F_1524374974_25_수도권_실내_07855.wav,MP3_320kbps,axis2,0.0,1.0,,1,0.25,34.35,4.638,3.547,,0.8889,0.7911,0.9412,,0.337904,1101.05,3078.12,0.386364,14.7166
일반남여_일반통합06_F_1524374974_25_수도권_실내_07855.wav,AAC_128kbps,axis2,0.0,1.0,,1,0.25,34.71,4.64,3.504,,0.8889,0.7911,0.9412,,0.337904,1101.05,3078.12,0.386364,14.7166
일반남여_일반통합06_F_1524374974_25_수도권_실내_07855.wav,TelephoneFilter,axis2,0.0,1.0,,1,0.1111,2.65,4.24,2.772,,0.907,0.8379,0.9512,,0.337904,1101.05,3078.12,0.386364,14.7166
일반남여_일반통합06_F_1524374974_25_수도권_실내_07855.wav,Opus_32kbps,axis2,0.0,1.0,,1,0.25,24.08,4.568,3.605,,0.8889,0.7911,0.9412,,0.337904,1101.05,3078.12,0.386364,14.7166
일반남여_일반통합06_F_1524374974_25_수도권_실내_07855.wav,Crop_10pct,axis2,0.0,1.0,,1,0.3,35.45,4.632,3.512,,0.8592,0.757,0.9243,,0.337904,1101.05,3078.12,0.386364,14.7166
일반남여_일반통합06_F_1524374974_25_수도권_실내_07855.wav,TSM_1.1x,axis2,0.0,1.0,,1,0.2903,,4.162,1.145,,0.8456,0.699,0.9164,,0.337904,1101.05,3078.12,0.386364,14.7166
일반남여_일반통합06_F_1524374974_25_수도권_실내_07855.wav,EnCodec_6kbps,axis3,1.0,-1.0,0.0,0,0.0,5.76,4.513,2.218,,0.0,0.1448,0.0,수동 평가 필요,0.337904,1101.05,3078.12,0.386364,14.7166
일반남여_일반통합06_F_1524374974_25_수도권_실내_07855.wav,DAC,axis3,1.0,-1.0,0.0,0,0.0,-6.76,4.567,3.192,,0.0,0.1448,0.0,수동 평가 필요,0.337904,1101.05,3078.12,0.386364,14.7166
일반남여_일반통합06_F_1524374974_25_수도권_실내_08316.wav,NoAttack,step2,0.0,1.0,,1,0.2778,37.46,4.61,3.576,,0.8696,0.7508,0.9302,,0.371064,1096.17,3125.0,0.380682,10.1232
일반남여_일반통합06_F_1524374974_25_수도권_실내_08316.wav,AWGN_30dB,axis1,0.0625,0.875,,1,0.0278,29.27,4.102,1.826,,0.4634,0.4369,0.6333,,0.371064,1096.17,3125.0,0.380682,10.1232
일반남여_일반통합06_F_1524374974_25_수도권_실내_08316.wav,Resample_44100RT,axis1,0.0,1.0,,1,0.2778,37.46,4.611,3.58,,0.8696,0.7508,0.9302,,0.371064,1096.17,3125.0,0.380682,10.1232
일반남여_일반통합06_F_1524374974_25_수도권_실내_08316.wav,Limiter,axis1,0.0,1.0,,1,0.2778,37.46,4.61,3.576,,0.8696,0.7508,0.9302,,0.371064,1096.17,3125.0,0.380682,10.1232
일반남여_일반통합06_F_1524374974_25_수도권_실내_08316.wav,MP3_128kbps,axis2,0.0,1.0,,1,0.2778,36.08,4.518,3.579,,0.8696,0.7508,0.9302,,0.371064,1096.17,3125.0,0.380682,10.1232
일반남여_일반통합06_F_1524374974_25_수도권_실내_08316.wav,MP3_320kbps,axis2,0.0,1.0,,1,0.2778,36.07,4.517,3.583,,0.8696,0.7508,0.9302,,0.371064,1096.17,3125.0,0.380682,10.1232
일반남여_일반통합06_F_1524374974_25_수도권_실내_08316.wav,AAC_128kbps,axis2,0.0,1.0,,1,0.25,35.74,4.605,3.582,,0.8889,0.7911,0.9412,,0.371064,1096.17,3125.0,0.380682,10.1232
일반남여_일반통합06_F_1524374974_25_수도권_실내_08316.wav,TelephoneFilter,axis2,0.0,1.0,,1,0.1667,-12.37,4.044,2.726,,0.9091,0.8319,0.9524,,0.371064,1096.17,3125.0,0.380682,10.1232
일반남여_일반통합06_F_1524374974_25_수도권_실내_08316.wav,Opus_32kbps,axis2,0.0,1.0,,1,0.25,25.46,4.456,3.665,,0.8889,0.7911,0.9412,,0.371064,1096.17,3125.0,0.380682,10.1232
일반남여_일반통합06_F_1524374974_25_수도권_실내_08316.wav,Crop_10pct,axis2,0.0,1.0,,1,0.2667,37.51,4.571,3.419,,0.8423,0.6663,0.9144,,0.371064,1096.17,3125.0,0.380682,10.1232
일반남여_일반통합06_F_1524374974_25_수도권_실내_08316.wav,TSM_1.1x,axis2,0.0625,0.875,,1,0.0968,,4.094,1.05,,0.5286,0.474,0.6916,,0.371064,1096.17,3125.0,0.380682,10.1232
일반남여_일반통합06_F_1524374974_25_수도권_실내_08316.wav,EnCodec_6kbps,axis3,1.0,-1.0,0.0,0,0.0,9.18,4.391,2.382,,0.0,0.1448,0.0,수동 평가 필요,0.371064,1096.17,3125.0,0.380682,10.1232
일반남여_일반통합06_F_1524374974_25_수도권_실내_08316.wav,DAC,axis3,1.0,-1.0,0.0,0,0.0,-6.84,4.546,3.306,,0.0,0.1448,0.0,수동 평가 필요,0.371064,1096.17,3125.0,0.380682,10.1232
일반남여_일반통합06_F_1524374974_25_수도권_실내_08318.wav,NoAttack,step2,0.0,1.0,,1,0.25,37.01,4.626,3.368,,0.8889,0.7911,0.9412,,0.362544,1073.92,4671.88,0.392045,9.7271
일반남여_일반통합06_F_1524374974_25_수도권_실내_08318.wav,AWGN_30dB,axis1,1.0,-1.0,,0,0.0,29.2,4.013,1.814,,0.0,0.1448,0.0,,0.362544,1073.92,4671.88,0.392045,9.7271
일반남여_일반통합06_F_1524374974_25_수도권_실내_08318.wav,Resample_44100RT,axis1,0.0,1.0,,1,0.25,37.0,4.626,3.379,,0.8889,0.7911,0.9412,,0.362544,1073.92,4671.88,0.392045,9.7271
일반남여_일반통합06_F_1524374974_25_수도권_실내_08318.wav,Limiter,axis1,0.0,1.0,,1,0.25,37.01,4.626,3.368,,0.8889,0.7911,0.9412,,0.362544,1073.92,4671.88,0.392045,9.7271
일반남여_일반통합06_F_1524374974_25_수도권_실내_08318.wav,MP3_128kbps,axis2,0.0,1.0,,1,0.25,35.81,4.625,3.381,,0.8889,0.7911,0.9412,,0.362544,1073.92,4671.88,0.392045,9.7271
일반남여_일반통합06_F_1524374974_25_수도권_실내_08318.wav,MP3_320kbps,axis2,0.0,1.0,,1,0.25,35.8,4.625,3.382,,0.8889,0.7911,0.9412,,0.362544,1073.92,4671.88,0.392045,9.7271
일반남여_일반통합06_F_1524374974_25_수도권_실내_08318.wav,AAC_128kbps,axis2,0.0,1.0,,1,0.25,36.56,4.63,3.36,,0.8889,0.7911,0.9412,,0.362544,1073.92,4671.88,0.392045,9.7271
일반남여_일반통합06_F_1524374974_25_수도권_실내_08318.wav,TelephoneFilter,axis2,0.0,1.0,,1,0.1389,-6.49,4.191,2.309,,0.8864,0.7987,0.9398,,0.362544,1073.92,4671.88,0.392045,9.7271
일반남여_일반통합06_F_1524374974_25_수도권_실내_08318.wav,Opus_32kbps,axis2,0.0,1.0,,1,0.2222,23.68,4.535,3.428,,0.8889,0.7911,0.9412,,0.362544,1073.92,4671.88,0.392045,9.7271
일반남여_일반통합06_F_1524374974_25_수도권_실내_08318.wav,Crop_10pct,axis2,0.0,1.0,,1,0.2,36.29,4.605,3.404,,0.9045,0.8409,0.9498,,0.362544,1073.92,4671.88,0.392045,9.7271
일반남여_일반통합06_F_1524374974_25_수도권_실내_08318.wav,TSM_1.1x,axis2,0.0,1.0,,1,0.1935,,4.127,1.065,,0.8658,0.7428,0.9281,,0.362544,1073.92,4671.88,0.392045,9.7271
일반남여_일반통합06_F_1524374974_25_수도권_실내_08318.wav,EnCodec_6kbps,axis3,1.0,-1.0,0.0,0,0.0,6.88,4.504,2.278,,0.0,0.1448,0.0,수동 평가 필요,0.362544,1073.92,4671.88,0.392045,9.7271
일반남여_일반통합06_F_1524374974_25_수도권_실내_08318.wav,DAC,axis3,1.0,-1.0,0.0,0,0.0,-12.82,4.546,3.101,,0.0,0.1448,0.0,수동 평가 필요,0.362544,1073.92,4671.88,0.392045,9.7271
